TransactionID,UserID,CourseID,TransactionDate
T004544,U00357,C0047,2024-04-23
T004545,U00761,C0110,2025-11-04
T004546,U00455,C0049,2024-09-29
T004547,U00424,C0076,2025-01-21
T004548,U00055,C0022,2025-01-26
T004549,U00184,C0105,2024-03-03
T004550,U01090,C0038,2026-05-26
T004551,U01200,C0002,2026-03-22
T004552,U00972,C0040,2024-06-21
T004553,U00353,C0002,2024-03-05
T004554,U00523,C0020,2024-01-24
T004555,U00947,C0038,2024-02-10
T004556,U01165,C0080,2026-01-16
T004557,U00584,C0100,2025-05-15
T004558,U01010,C0114,2024-01-06
T004559,U01177,C0014,2024-09-24
T004560,U01056,C0094,2026-03-17
T004561,U00259,C0067,2024-12-15
T004562,U00015,C0075,2024-06-13
T004563,U00615,C0064,2025-04-07
T004564,U00669,C0012,2024-01-31
T004565,U00233,C0084,2025-05-02
T004566,U00350,C0037,2025-02-02
T004567,U00954,C0117,2024-12-16
T004568,U00604,C0011,2025-02-26
T004569,U00400,C0071,2024-01-12
T004570,U00774,C0037,2024-12-24
T004571,U00830,C0052,2024-10-01
T004572,U00960,C0076,2026-05-10
T004573,U00191,C0110,2025-08-28
T004574,U00947,C0058,2026-01-22
T004575,U00742,C0101,2026-01-25
T004576,U00074,C0018,2024-01-24
T004577,U00968,C0117,2026-05-24
T004578,U00502,C0060,2026-06-23
T004579,U00419,C0086,2025-04-16
T004580,U00581,C0043,2025-06-24
T004581,U00444,C0071,2026-06-24
T004582,U00432,C0056,2026-01-31
T004583,U00990,C0092,2024-03-06
T004584,U00149,C0009,2025-08-24
T004585,U01168,C0030,2025-08-22
T004586,U00688,C0027,2024-12-27
T004587,U00208,C0012,2024-09-13
T004588,U00160,C0010,2026-06-03
T004589,U00734,C0043,2026-03-31
T004590,U00793,C0117,2026-04-08
T004591,U00066,C0050,2025-12-10
T004592,U00280,C0016,2024-03-27
T004593,U00980,C0099,2024-01-29
T004594,U00065,C0115,2025-09-04
T004595,U01041,C0047,2024-05-08
T004596,U00836,C0080,2025-05-27
T004597,U00575,C0079,2025-01-15
T004598,U00444,C0012,2024-10-13
T004599,U00028,C0036,2024-01-08
T004600,U01009,C0002,2024-10-28
T004601,U00179,C0085,2025-07-22
T004602,U00386,C0027,2025-07-03
T004603,U00712,C0071,2025-04-21
T004604,U00282,C0071,2024-12-02
T004605,U00622,C0014,2024-12-17
T004606,U00992,C0034,2025-06-23
T004607,U00604,C0097,2024-12-07
T004608,U01118,C0083,2026-01-09
T004609,U01027,C0021,2026-04-01
T004610,U00424,C0007,2026-04-01
T004611,U00523,C0019,2024-11-03
T004612,U00557,C0069,2026-04-05
T004613,U00782,C0024,2025-11-26
T004614,U00353,C0083,2024-05-25
T004615,U01165,C0054,2025-03-14
T004616,U00757,C0029,2025-12-11
T004617,U00523,C0112,2025-10-14
T004618,U00815,C0117,2024-02-15
T004619,U00520,C0005,2026-03-25
T004620,U01003,C0102,2024-04-07
T004621,U00712,C0036,2026-01-31
T004622,U00058,C0013,2024-08-31
T004623,U00208,C0078,2026-06-13
T004624,U01055,C0090,2025-12-09
T004625,U00704,C0034,2025-08-25
T004626,U01120,C0013,2026-06-22
T004627,U00084,C0054,2025-08-04
T004628,U00358,C0099,2024-01-01
T004629,U00219,C0115,2024-11-23
T004630,U00688,C0045,2024-05-12
T004631,U00502,C0097,2026-03-04
T004632,U00191,C0003,2024-02-20
T004633,U00809,C0104,2024-04-21
T004634,U00669,C0071,2025-07-18
T004635,U00332,C0105,2025-06-05
T004636,U00608,C0048,2026-06-06
T004637,U00947,C0026,2024-08-27
T004638,U00236,C0009,2026-06-07
T004639,U00358,C0078,2024-01-12
T004640,U00444,C0094,2025-01-03
T004641,U00947,C0117,2024-09-09
T004642,U01026,C0079,2025-07-25
T004643,U00497,C0002,2026-03-17
T004644,U00359,C0014,2025-08-27
T004645,U01059,C0093,2025-07-28
T004646,U01200,C0011,2026-06-07
T004647,U00849,C0023,2025-07-25
T004648,U01194,C0096,2026-05-05
T004649,U00839,C0082,2024-08-23
T004650,U00940,C0101,2024-05-28
T004651,U00510,C0004,2026-04-07
T004652,U00575,C0061,2024-03-04
T004653,U00179,C0066,2024-05-12
T004654,U01008,C0004,2024-04-16
T004655,U01104,C0087,2025-11-19
T004656,U00774,C0069,2024-07-09
T004657,U00438,C0082,2025-01-06
T004658,U00191,C0058,2026-03-28
T004659,U00314,C0050,2025-07-24
T004660,U00291,C0112,2025-02-15
T004661,U00762,C0060,2025-06-16
T004662,U01114,C0023,2025-11-02
T004663,U00062,C0085,2024-07-13
T004664,U00003,C0002,2026-06-29
T004665,U00745,C0062,2024-06-13
T004666,U00350,C0032,2025-07-16
T004667,U01056,C0015,2024-02-03
T004668,U00412,C0096,2025-10-14
T004669,U00357,C0029,2024-02-23
T004670,U00321,C0055,2024-09-08
T004671,U00181,C0044,2024-09-06
T004672,U00723,C0020,2024-12-18
T004673,U00201,C0116,2024-08-30
T004674,U00558,C0038,2024-10-26
T004675,U00592,C0066,2026-02-07
T004676,U00030,C0044,2026-01-04
T004677,U00025,C0012,2026-03-26
T004678,U00657,C0021,2024-02-05
T004679,U00888,C0016,2024-06-22
T004680,U01114,C0055,2025-02-13
T004681,U00208,C0084,2024-02-16
T004682,U00119,C0056,2024-10-29
T004683,U00066,C0068,2024-02-09
T004684,U00576,C0004,2025-01-24
T004685,U00774,C0097,2025-09-03
T004686,U01023,C0002,2024-06-11
T004687,U00869,C0022,2025-01-20
T004688,U00237,C0067,2024-07-16
T004689,U00594,C0042,2025-06-15
T004690,U01081,C0042,2024-05-10
T004691,U00412,C0056,2024-10-22
T004692,U00623,C0104,2025-12-07
T004693,U01134,C0019,2024-05-19
T004694,U00942,C0035,2025-01-10
T004695,U00947,C0112,2024-10-01
T004696,U00288,C0105,2025-04-05
T004697,U00546,C0107,2025-10-01
T004698,U00099,C0082,2025-04-17
T004699,U00755,C0095,2024-08-19
T004700,U00120,C0103,2025-08-03
T004701,U01022,C0049,2026-06-13
T004702,U01000,C0097,2025-12-04
T004703,U00669,C0031,2026-06-06
T004704,U00176,C0083,2025-07-05
T004705,U00034,C0111,2024-05-27
T004706,U00980,C0014,2025-05-28
T004707,U00745,C0006,2025-08-27
T004708,U00897,C0028,2024-04-18
T004709,U00376,C0046,2025-02-28
T004710,U00640,C0019,2024-02-07
T004711,U00947,C0046,2025-11-22
T004712,U00595,C0099,2024-03-29
T004713,U00747,C0072,2024-08-27
T004714,U00980,C0040,2026-04-30
T004715,U00247,C0035,2024-11-28
T004716,U00079,C0024,2026-05-24
T004717,U00669,C0051,2025-06-03
T004718,U00078,C0051,2024-08-18
T004719,U00955,C0091,2024-01-26
T004720,U00911,C0079,2025-06-25
T004721,U01056,C0016,2024-05-31
T004722,U00806,C0072,2024-10-11
T004723,U00080,C0031,2024-02-23
T004724,U00290,C0092,2026-03-15
T004725,U00989,C0093,2025-02-28
T004726,U00201,C0061,2024-08-08
T004727,U00888,C0017,2026-01-19
T004728,U00972,C0090,2025-12-09
T004729,U00418,C0051,2026-02-26
T004730,U00404,C0112,2024-10-26
T004731,U00693,C0026,2025-02-26
T004732,U01050,C0020,2026-03-16
T004733,U00256,C0033,2025-06-08
T004734,U01114,C0064,2025-04-14
T004735,U00742,C0018,2026-06-21
T004736,U01195,C0020,2025-11-15
T004737,U00101,C0095,2024-05-12
T004738,U00154,C0106,2025-03-20
T004739,U01009,C0071,2025-08-08
T004740,U01054,C0055,2024-05-09
T004741,U00576,C0089,2025-06-14
T004742,U00899,C0012,2025-09-29
T004743,U01056,C0081,2025-05-14
T004744,U00058,C0009,2024-11-17
T004745,U00720,C0006,2025-03-11
T004746,U01038,C0109,2024-01-03
T004747,U00523,C0031,2025-12-29
T004748,U00373,C0001,2024-01-10
T004749,U00980,C0066,2025-12-19
T004750,U00426,C0093,2025-12-11
T004751,U00003,C0037,2026-03-15
T004752,U01136,C0002,2024-10-11
T004753,U00735,C0033,2024-05-30
T004754,U01006,C0038,2025-06-17
T004755,U01009,C0059,2024-10-17
T004756,U00079,C0089,2025-10-13
T004757,U00201,C0032,2024-10-21
T004758,U00387,C0033,2024-04-27
T004759,U00403,C0099,2024-02-12
T004760,U00838,C0015,2024-04-05
T004761,U00774,C0099,2024-02-10
T004762,U00616,C0073,2024-02-10
T004763,U00240,C0094,2026-04-11
T004764,U00502,C0053,2026-01-02
T004765,U00670,C0094,2025-12-25
T004766,U00600,C0100,2024-07-06
T004767,U00155,C0054,2026-05-24
T004768,U00822,C0038,2026-06-03
T004769,U00086,C0062,2025-02-24
T004770,U00500,C0072,2026-01-13
T004771,U00897,C0044,2024-01-31
T004772,U00028,C0082,2026-05-21
T004773,U00713,C0071,2024-06-20
T004774,U00425,C0029,2026-04-08
T004775,U00015,C0002,2025-05-14
T004776,U00213,C0016,2024-09-14
T004777,U01114,C0029,2024-07-18
T004778,U00657,C0095,2024-10-29
T004779,U01196,C0034,2025-02-16
T004780,U00663,C0102,2025-09-18
T004781,U00673,C0007,2024-02-05
T004782,U00515,C0065,2026-03-19
T004783,U00386,C0036,2024-08-13
T004784,U00287,C0084,2025-07-02
T004785,U00438,C0060,2024-05-16
T004786,U00586,C0018,2024-09-13
T004787,U00217,C0020,2026-06-03
T004788,U00257,C0002,2025-07-24
T004789,U00327,C0059,2024-10-21
T004790,U00582,C0111,2025-09-02
T004791,U00831,C0120,2024-06-02
T004792,U01043,C0010,2024-05-06
T004793,U00354,C0026,2025-01-14
T004794,U00208,C0104,2024-09-15
T004795,U00500,C0104,2025-02-25
T004796,U01059,C0073,2024-08-28
T004797,U00015,C0018,2026-03-03
T004798,U00861,C0012,2025-12-06
T004799,U00608,C0062,2026-02-23
T004800,U00191,C0084,2024-09-13
T004801,U00403,C0078,2024-01-12
T004802,U00257,C0052,2024-03-19
T004803,U01056,C0047,2024-04-09
T004804,U00608,C0111,2025-04-21
T004805,U00704,C0104,2024-01-21
T004806,U00735,C0069,2024-10-06
T004807,U00806,C0048,2026-03-06
T004808,U00618,C0118,2024-08-12
T004809,U00026,C0114,2025-09-19
T004810,U00425,C0115,2025-05-27
T004811,U00208,C0116,2026-03-24
T004812,U00865,C0013,2024-10-10
T004813,U00072,C0028,2025-06-05
T004814,U00704,C0091,2025-11-22
T004815,U00238,C0096,2024-12-07
T004816,U01118,C0016,2024-07-10
T004817,U00426,C0088,2024-05-14
T004818,U00407,C0026,2025-01-21
T004819,U01099,C0013,2024-07-12
T004820,U00547,C0015,2026-05-16
T004821,U01142,C0022,2026-02-24
T004822,U00034,C0013,2026-03-03
T004823,U00384,C0068,2026-02-13
T004824,U00849,C0098,2025-06-27
T004825,U01059,C0111,2025-06-17
T004826,U00293,C0079,2025-01-14
T004827,U01103,C0110,2026-01-20
T004828,U00735,C0017,2025-06-09
T004829,U00980,C0102,2025-12-23
T004830,U00523,C0116,2024-07-29
T004831,U00241,C0041,2025-04-07
T004832,U01082,C0027,2024-12-24
T004833,U01106,C0061,2024-06-23
T004834,U00623,C0030,2024-04-23
T004835,U00011,C0083,2024-11-25
T004836,U00128,C0021,2025-04-07
T004837,U00719,C0007,2026-04-21
T004838,U00033,C0034,2026-03-18
T004839,U00522,C0056,2026-02-13
T004840,U00376,C0024,2024-06-08
T004841,U00899,C0096,2024-07-12
T004842,U00071,C0083,2024-11-09
T004843,U00608,C0084,2026-04-06
T004844,U00720,C0118,2024-11-23
T004845,U00767,C0041,2026-06-13
T004846,U00523,C0104,2024-02-11
T004847,U00379,C0065,2024-06-14
T004848,U00868,C0119,2024-05-06
T004849,U01027,C0060,2025-08-28
T004850,U00888,C0107,2026-02-10
T004851,U01105,C0028,2025-06-05
T004852,U00906,C0115,2025-11-01
T004853,U00953,C0079,2025-11-18
T004854,U00201,C0036,2025-10-26
T004855,U00550,C0027,2025-01-25
T004856,U00608,C0101,2024-01-18
T004857,U00293,C0046,2024-08-31
T004858,U00668,C0020,2026-02-02
T004859,U00358,C0077,2024-04-12
T004860,U00877,C0054,2025-03-01
T004861,U00604,C0015,2025-12-29
T004862,U00586,C0038,2025-11-25
T004863,U01186,C0019,2024-10-14
T004864,U00515,C0011,2024-05-10
T004865,U00472,C0100,2024-04-09
T004866,U00401,C0010,2026-05-06
T004867,U01059,C0073,2024-04-01
T004868,U00621,C0117,2024-05-14
T004869,U00743,C0086,2024-02-01
T004870,U00208,C0071,2025-05-13
T004871,U00669,C0024,2025-08-08
T004872,U00332,C0070,2025-12-28
T004873,U00935,C0106,2025-04-09
T004874,U01014,C0053,2025-07-20
T004875,U00899,C0081,2024-11-20
T004876,U00933,C0054,2025-06-17
T004877,U00645,C0119,2025-06-19
T004878,U00898,C0026,2025-06-19
T004879,U00555,C0105,2026-02-20
T004880,U00829,C0090,2026-03-20
T004881,U00298,C0032,2025-04-07
T004882,U00082,C0088,2024-08-28
T004883,U00540,C0041,2026-01-27
T004884,U00594,C0092,2026-06-03
T004885,U00293,C0120,2024-08-07
T004886,U00931,C0109,2024-03-27
T004887,U00088,C0083,2024-07-19
T004888,U00256,C0028,2026-05-12
T004889,U00947,C0030,2025-09-05
T004890,U00576,C0020,2024-03-26
T004891,U00896,C0033,2025-07-22
T004892,U00712,C0024,2024-09-30
T004893,U01120,C0082,2024-04-03
T004894,U00739,C0049,2026-05-07
T004895,U00022,C0044,2025-01-30
T004896,U00453,C0087,2025-12-10
T004897,U00179,C0092,2026-06-28
T004898,U01099,C0013,2026-06-13
T004899,U00121,C0116,2026-02-15
T004900,U00509,C0050,2026-03-04
T004901,U00258,C0025,2025-12-22
T004902,U01026,C0018,2026-01-12
T004903,U00386,C0070,2024-03-30
T004904,U01195,C0108,2025-06-10
T004905,U00056,C0074,2024-09-15
T004906,U00157,C0105,2025-05-11
T004907,U00256,C0047,2025-05-01
T004908,U00995,C0078,2025-09-25
T004909,U01056,C0040,2024-12-16
T004910,U00084,C0064,2026-04-22
T004911,U00049,C0083,2024-12-21
T004912,U00947,C0038,2025-04-22
T004913,U00165,C0105,2024-01-08
T004914,U00165,C0083,2024-09-25
T004915,U00033,C0024,2024-01-12
T004916,U00065,C0102,2026-04-11
T004917,U00309,C0011,2025-04-20
T004918,U00079,C0017,2025-11-22
T004919,U00480,C0090,2024-09-27
T004920,U01015,C0013,2026-01-27
T004921,U00409,C0074,2024-01-07
T004922,U00931,C0071,2026-01-08
T004923,U00101,C0067,2025-01-21
T004924,U00838,C0062,2025-07-18
T004925,U00400,C0070,2026-05-30
T004926,U00947,C0020,2025-07-21
T004927,U00168,C0021,2024-07-10
T004928,U01060,C0076,2026-04-14
T004929,U00280,C0016,2026-05-26
T004930,U00455,C0044,2024-12-22
T004931,U01120,C0017,2025-07-15
T004932,U00720,C0068,2025-02-06
T004933,U00478,C0052,2025-07-21
T004934,U01120,C0066,2024-12-06
T004935,U00416,C0107,2025-08-31
T004936,U00101,C0024,2024-10-18
T004937,U01196,C0089,2024-04-05
T004938,U00317,C0084,2024-11-22
T004939,U01032,C0063,2024-09-12
T004940,U00196,C0118,2026-04-05
T004941,U00936,C0105,2024-06-17
T004942,U00663,C0095,2025-05-02
T004943,U01180,C0082,2024-07-17
T004944,U00688,C0095,2026-04-12
T004945,U00034,C0031,2024-07-31
T004946,U00753,C0012,2024-08-31
T004947,U00181,C0057,2026-01-28
T004948,U00980,C0026,2025-07-19
T004949,U01043,C0054,2024-09-19
T004950,U00608,C0055,2024-06-02
T004951,U00975,C0073,2024-04-15
T004952,U00181,C0081,2024-06-10
T004953,U00615,C0120,2026-01-20
T004954,U00517,C0038,2025-01-23
T004955,U00759,C0025,2025-11-29
T004956,U00058,C0041,2025-11-18
T004957,U00947,C0003,2024-05-03
T004958,U00097,C0049,2024-04-09
T004959,U00833,C0081,2024-02-16
T004960,U00026,C0104,2025-11-24
T004961,U01013,C0025,2025-03-16
T004962,U00205,C0063,2025-10-22
T004963,U00650,C0044,2024-01-31
T004964,U00305,C0031,2025-02-28
T004965,U00919,C0117,2026-03-13
T004966,U00404,C0021,2025-10-20
T004967,U00921,C0113,2024-01-09
T004968,U00350,C0084,2025-02-22
T004969,U00947,C0078,2025-07-05
T004970,U00041,C0119,2024-09-20
T004971,U00348,C0094,2024-08-01
T004972,U00623,C0048,2026-06-07
T004973,U00058,C0086,2024-10-14
T004974,U00210,C0067,2024-02-15
T004975,U01108,C0039,2025-10-16
T004976,U01177,C0061,2025-03-03
T004977,U00947,C0079,2024-12-28
T004978,U00288,C0003,2025-02-05
T004979,U00303,C0102,2026-02-19
T004980,U00817,C0046,2024-01-21
T004981,U00139,C0069,2025-11-06
T004982,U01117,C0028,2025-03-10
T004983,U00257,C0119,2025-06-09
T004984,U01200,C0039,2025-07-25
T004985,U00619,C0018,2024-06-30
T004986,U00964,C0112,2024-08-05
T004987,U00003,C0029,2025-05-10
T004988,U01059,C0109,2025-12-12
T004989,U00322,C0005,2025-09-23
T004990,U00849,C0054,2025-03-09
T004991,U00988,C0076,2024-06-27
T004992,U00192,C0118,2025-08-10
T004993,U00576,C0041,2025-06-30
T004994,U00616,C0021,2025-07-31
T004995,U00389,C0003,2024-11-06
T004996,U00608,C0083,2026-01-06
T004997,U00401,C0024,2025-05-06
T004998,U00470,C0057,2025-01-18
T004999,U00849,C0022,2025-10-02
T005000,U00793,C0029,2026-04-09
T005001,U00268,C0060,2026-03-04
T005002,U01060,C0033,2026-01-05
T005003,U01050,C0013,2025-11-29
T005004,U00639,C0043,2025-03-04
T005005,U00575,C0017,2024-01-17
T005006,U00497,C0073,2025-06-19
T005007,U00897,C0071,2024-08-20
T005008,U00852,C0023,2026-01-26
T005009,U00228,C0091,2024-11-02
T005010,U00851,C0069,2026-01-24
T005011,U00289,C0101,2024-01-06
T005012,U00026,C0098,2024-11-15
T005013,U00888,C0080,2024-12-04
T005014,U00814,C0065,2025-08-12
T005015,U00530,C0045,2025-04-12
T005016,U00663,C0081,2025-03-09
T005017,U01115,C0002,2024-01-12
T005018,U00736,C0072,2026-02-10
T005019,U00836,C0088,2024-10-09
T005020,U00078,C0053,2024-08-01
T005021,U00199,C0119,2024-08-25
T005022,U00369,C0046,2025-09-12
T005023,U00669,C0106,2024-02-16
T005024,U00968,C0028,2025-06-02
T005025,U00404,C0070,2024-03-04
T005026,U00464,C0073,2025-04-26
T005027,U00292,C0106,2024-07-21
T005028,U00290,C0022,2025-12-23
T005029,U01118,C0082,2025-12-22
T005030,U00801,C0094,2024-04-04
T005031,U00191,C0032,2024-08-24
T005032,U00919,C0113,2025-03-20
T005033,U00919,C0013,2024-09-20
T005034,U00849,C0099,2026-02-10
T005035,U00167,C0109,2024-12-19
T005036,U00525,C0073,2024-09-10
T005037,U00123,C0018,2024-01-20
T005038,U01003,C0022,2025-07-04
T005039,U00833,C0112,2024-05-01
T005040,U00639,C0111,2024-11-10
T005041,U00436,C0047,2024-11-28
T005042,U00208,C0045,2024-08-24
T005043,U00122,C0081,2025-11-21
T005044,U01165,C0099,2024-11-06
T005045,U00233,C0086,2025-08-03
T005046,U00078,C0116,2025-01-21
T005047,U01141,C0120,2025-11-05
T005048,U00682,C0087,2024-01-24
T005049,U00980,C0054,2025-04-26
T005050,U00058,C0005,2024-10-11
T005051,U00710,C0115,2025-01-23
T005052,U00523,C0021,2025-04-12
T005053,U00964,C0004,2025-04-15
T005054,U00056,C0068,2024-11-21
T005055,U00523,C0091,2024-05-03
T005056,U00980,C0099,2026-05-20
T005057,U00661,C0001,2026-02-06
T005058,U00682,C0055,2025-02-24
T005059,U00102,C0023,2025-02-11
T005060,U00162,C0110,2024-07-11
T005061,U00857,C0020,2024-08-08
T005062,U00856,C0063,2026-04-27
T005063,U01178,C0078,2024-08-09
T005064,U00898,C0049,2024-12-21
T005065,U00616,C0005,2025-04-10
T005066,U01045,C0014,2026-02-06
T005067,U00121,C0075,2026-02-08
T005068,U00582,C0117,2026-05-09
T005069,U00354,C0010,2026-05-10
T005070,U00121,C0103,2025-12-09
T005071,U00951,C0009,2024-06-12
T005072,U00641,C0115,2024-07-13
T005073,U00688,C0031,2024-11-26
T005074,U00530,C0110,2025-03-09
T005075,U00589,C0114,2024-10-31
T005076,U00137,C0022,2025-03-27
T005077,U00853,C0066,2024-12-22
T005078,U00575,C0034,2024-07-17
T005079,U01003,C0026,2025-09-05
T005080,U00228,C0041,2024-03-13
T005081,U00235,C0014,2024-12-05
T005082,U00817,C0105,2024-12-11
T005083,U01025,C0007,2025-01-15
T005084,U00607,C0073,2025-06-24
T005085,U00929,C0032,2025-09-18
T005086,U01200,C0072,2024-06-05
T005087,U01194,C0018,2025-05-13
T005088,U00947,C0075,2026-05-26
T005089,U00947,C0047,2025-11-27
T005090,U00285,C0012,2026-03-21
T005091,U01017,C0072,2025-07-27
T005092,U00523,C0016,2024-02-06
T005093,U01141,C0081,2024-04-16
T005094,U00099,C0014,2024-06-19
T005095,U00576,C0011,2025-07-23
T005096,U00688,C0059,2024-08-30
T005097,U00523,C0049,2026-02-08
T005098,U00238,C0114,2025-03-20
T005099,U00735,C0060,2024-08-22
T005100,U00947,C0059,2025-11-12
T005101,U00814,C0053,2024-10-02
T005102,U00271,C0066,2026-05-12
T005103,U00936,C0101,2025-12-01
T005104,U00293,C0026,2024-08-08
T005105,U00206,C0101,2024-06-14
T005106,U00886,C0069,2025-02-03
T005107,U01023,C0051,2025-02-18
T005108,U00608,C0102,2024-03-20
T005109,U00669,C0094,2026-01-30
T005110,U00373,C0108,2025-02-16
T005111,U00616,C0054,2026-05-25
T005112,U00162,C0050,2025-04-03
T005113,U01127,C0032,2024-01-29
T005114,U00980,C0048,2025-08-19
T005115,U00849,C0076,2024-01-06
T005116,U00669,C0096,2025-03-24
T005117,U00980,C0056,2026-05-26
T005118,U00616,C0027,2025-11-24
T005119,U00366,C0066,2025-09-30
T005120,U00191,C0046,2024-09-11
T005121,U00820,C0062,2024-12-07
T005122,U01100,C0026,2026-02-03
T005123,U00191,C0054,2026-02-10
T005124,U00208,C0053,2025-05-22
T005125,U00575,C0119,2026-05-16
T005126,U00988,C0026,2026-03-02
T005127,U00358,C0042,2024-03-05
T005128,U00290,C0066,2026-06-09
T005129,U00767,C0117,2024-04-25
T005130,U00669,C0092,2026-01-01
T005131,U00078,C0041,2025-08-22
T005132,U00099,C0055,2024-07-26
T005133,U00810,C0085,2024-08-27
T005134,U00597,C0033,2024-06-22
T005135,U01168,C0084,2025-02-21
T005136,U00863,C0049,2025-07-04
T005137,U00016,C0018,2026-03-29
T005138,U00608,C0051,2024-11-29
T005139,U00544,C0013,2024-06-02
T005140,U00123,C0104,2025-02-19
T005141,U01099,C0096,2024-03-14
T005142,U00984,C0087,2026-04-19
T005143,U00263,C0034,2025-06-11
T005144,U00292,C0115,2025-10-17
T005145,U00046,C0007,2024-12-11
T005146,U00359,C0009,2026-02-23
T005147,U00726,C0067,2026-05-21
T005148,U00551,C0002,2025-01-20
T005149,U01165,C0012,2024-11-15
T005150,U00071,C0016,2024-10-26
T005151,U00734,C0092,2024-05-26
T005152,U01046,C0053,2026-04-19
T005153,U00608,C0120,2024-08-16
T005154,U00003,C0107,2024-08-26
T005155,U00280,C0046,2026-03-10
T005156,U00407,C0094,2026-02-20
T005157,U01157,C0090,2024-08-02
T005158,U01082,C0064,2024-12-16
T005159,U01119,C0051,2024-05-20
T005160,U01009,C0036,2026-02-20
T005161,U00451,C0102,2025-07-09
T005162,U01071,C0054,2025-10-11
T005163,U01182,C0069,2026-06-15
T005164,U00450,C0022,2025-02-13
T005165,U00304,C0104,2026-04-13
T005166,U00678,C0054,2024-05-02
T005167,U00211,C0098,2025-06-17
T005168,U00049,C0087,2025-02-25
T005169,U01115,C0020,2024-01-22
T005170,U01100,C0064,2024-05-26
T005171,U00192,C0021,2025-02-01
T005172,U00525,C0049,2024-09-06
T005173,U01012,C0015,2026-05-10
T005174,U00841,C0015,2024-11-15
T005175,U00519,C0029,2026-02-28
T005176,U00947,C0045,2024-04-23
T005177,U01060,C0002,2025-10-19
T005178,U01100,C0083,2025-01-15
T005179,U00500,C0013,2024-12-04
T005180,U00204,C0067,2025-10-03
T005181,U01084,C0008,2025-05-21
T005182,U00101,C0032,2025-07-16
T005183,U00918,C0071,2026-04-09
T005184,U00174,C0046,2025-05-04
T005185,U00510,C0039,2024-09-18
T005186,U00531,C0006,2024-09-17
T005187,U00191,C0007,2026-05-28
T005188,U01097,C0068,2024-06-06
T005189,U00003,C0012,2024-12-03
T005190,U01059,C0035,2024-09-11
T005191,U01056,C0053,2026-04-11
T005192,U00400,C0060,2025-04-19
T005193,U00895,C0091,2024-01-04
T005194,U00289,C0019,2025-03-28
T005195,U00947,C0082,2025-03-17
T005196,U00702,C0019,2026-04-27
T005197,U00368,C0037,2025-12-19
T005198,U00523,C0108,2024-11-11
T005199,U00884,C0102,2025-10-09
T005200,U01071,C0102,2024-08-16
T005201,U00160,C0112,2024-02-29
T005202,U00717,C0089,2025-01-31
T005203,U00290,C0020,2024-03-13
T005204,U00980,C0042,2024-12-20
T005205,U00083,C0026,2024-07-15
T005206,U00882,C0044,2025-01-08
T005207,U00205,C0062,2026-03-02
T005208,U00737,C0069,2024-01-19
T005209,U01022,C0059,2025-11-25
T005210,U00947,C0007,2025-01-19
T005211,U00947,C0050,2026-05-19
T005212,U00652,C0052,2025-11-14
T005213,U01059,C0034,2025-12-10
T005214,U00728,C0030,2025-01-26
T005215,U01090,C0052,2026-04-23
T005216,U00676,C0006,2024-06-28
T005217,U00637,C0082,2025-06-10
T005218,U00256,C0024,2024-09-20
T005219,U00674,C0041,2025-02-14
T005220,U00175,C0105,2024-01-13
T005221,U01056,C0108,2025-01-11
T005222,U00856,C0026,2025-04-08
T005223,U01195,C0075,2024-02-10
T005224,U00101,C0084,2025-11-24
T005225,U00277,C0019,2024-06-01
T005226,U01056,C0023,2025-12-26
T005227,U00520,C0031,2025-12-26
T005228,U00597,C0058,2025-11-29
T005229,U01048,C0059,2024-11-01
T005230,U00659,C0110,2025-10-13
T005231,U00219,C0053,2025-08-03
T005232,U01059,C0070,2024-11-22
T005233,U00042,C0047,2024-10-16
T005234,U01060,C0120,2025-06-12
T005235,U00065,C0010,2025-04-17
T005236,U00849,C0005,2024-09-19
T005237,U00084,C0050,2025-05-01
T005238,U00897,C0118,2026-06-13
T005239,U00053,C0011,2025-05-05
T005240,U01023,C0092,2024-08-04
T005241,U00597,C0084,2026-03-11
T005242,U00101,C0075,2024-10-25
T005243,U00897,C0111,2026-03-15
T005244,U00611,C0079,2024-11-27
T005245,U00215,C0089,2024-10-14
T005246,U00023,C0024,2025-04-14
T005247,U00548,C0120,2026-01-02
T005248,U00101,C0086,2025-02-15
T005249,U00101,C0035,2026-02-18
T005250,U00317,C0060,2026-01-10
T005251,U00789,C0055,2025-11-17
T005252,U00669,C0105,2024-12-22
T005253,U00080,C0002,2024-08-20
T005254,U01165,C0110,2025-09-18
T005255,U01059,C0087,2024-10-23
T005256,U00299,C0081,2025-08-11
T005257,U00146,C0018,2026-06-01
T005258,U01114,C0036,2024-10-26
T005259,U00592,C0050,2024-03-24
T005260,U00387,C0071,2024-08-05
T005261,U00615,C0104,2024-12-25
T005262,U00966,C0051,2025-08-11
T005263,U00201,C0091,2024-07-29
T005264,U00956,C0113,2025-07-20
T005265,U00947,C0001,2025-01-13
T005266,U00669,C0049,2026-01-07
T005267,U01056,C0035,2024-10-28
T005268,U00162,C0007,2024-09-15
T005269,U00736,C0079,2025-08-01
T005270,U00582,C0014,2024-04-14
T005271,U00554,C0040,2025-11-08
T005272,U00289,C0094,2024-01-14
T005273,U00488,C0037,2025-01-21
T005274,U00124,C0110,2025-04-01
T005275,U00287,C0026,2024-12-21
T005276,U00327,C0048,2025-09-02
T005277,U00914,C0005,2024-12-20
T005278,U00063,C0073,2024-09-15
